CameraLabel, X, Y, Z, Roll, Pitch, Yaw, RotX, RotY, RotZ
uhi_20210122_111150_1_00153,2780615.329656514,539467.6226499204,5695516.897748264,0.29368350602458626,8.95433025597908,152.64702328951677,165.24894000143837,12.025547315767646,-54.214631155347035
uhi_20210122_111150_1_00154,2780615.423223764,539467.6585692702,5695516.850089751,1.6133312818734957,8.058740445187238,153.07114856914248,164.19305931760482,13.12355368311647,-54.983226186616704
uhi_20210122_111150_1_00155,2780615.494167285,539467.7033890161,5695516.821700706,1.9558030026417943,7.965938773381597,153.2315436607878,164.0479899518593,13.387225391529997,-55.23294064572932
uhi_20210122_111150_1_00156,2780615.5673305257,539467.753369621,5695516.7955472255,2.013794419404089,7.821438408674263,153.256023009659,163.89411963267315,13.431658168348624,-55.277335720271324
uhi_20210122_111150_1_00157,2780615.6352973464,539467.798621598,5695516.776289803,1.8610874256470014,8.094161908907004,153.30147961776922,164.1704271917556,13.268952465569257,-55.26772806462612
uhi_20210122_111150_1_00158,2780615.7177494653,539467.8443982009,5695516.747146988,1.905008228300866,7.700857358553022,153.2363973691434,163.78347019027737,13.333979063274228,-55.23185121940602
uhi_20210122_111150_1_00159,2780615.797264495,539467.8895994539,5695516.721174836,1.7649322076888496,7.454634823694044,153.0412718260741,163.5808639388918,13.276342946466576,-55.01596093512043
uhi_20210122_111150_1_00160,2780615.872066103,539467.9265312747,5695516.693911765,1.796185508699996,7.362804049333908,152.99742546910818,163.49445864890367,13.323244544911955,-54.98669322788569
uhi_20210122_111150_1_00161,2780615.9442857327,539467.9743105524,5695516.666537076,1.5410009496349444,7.107600815403655,152.8916854363378,163.27448946812285,13.119334955864195,-54.819751849280124
uhi_20210122_111150_1_00162,2780616.0193869416,539468.0208531785,5695516.634700764,1.6372012527536943,6.867318917013288,152.88599403047542,163.02734560890988,13.211773693675687,-54.849592964180246
uhi_20210122_111150_1_00163,2780616.0909049665,539468.0674792303,5695516.6022515735,1.8527424313435583,6.705589995021956,152.81963957057621,162.86196382803416,13.4432038144312,-54.857055885454045
uhi_20210122_111150_1_00164,2780616.1598517303,539468.1185459845,5695516.568438394,2.0005559041768977,6.585151412470167,152.68587639442333,162.75512091845812,13.637252719765508,-54.78019435098807
uhi_20210122_111150_1_00165,2780616.225740078,539468.1638135271,5695516.536378583,2.237434978907094,6.628008172214218,152.54720336097523,162.80711626924403,13.919973739774953,-54.72031324039846
uhi_20210122_111150_1_00166,2780616.2839053595,539468.2095701144,5695516.506333037,2.223689799095963,6.820096097158471,152.33189673158768,163.04244021976547,13.995865966734995,-54.50595776462284
uhi_20210122_111150_1_00167,2780616.3589525493,539468.2598413933,5695516.468256982,2.377323765181285,6.32103874637481,151.83353884138597,162.62268923121312,14.337240310505495,-54.102356449523874
uhi_20210122_111150_1_00168,2780616.438857392,539468.3002021605,5695516.427748486,2.8139439486540416,5.863347995088103,151.1948992739078,162.25001959065605,15.003300546508138,-53.65493070484421
uhi_20210122_111150_1_00169,2780616.4927664157,539468.3399171463,5695516.403614912,2.596793352234937,6.001205903100909,150.9551758212235,162.4542935010776,14.894158919636414,-53.353233024771
uhi_20210122_111150_1_00170,2780616.558127271,539468.3775135638,5695516.370673116,2.70355301262422,5.743473412260156,150.61840318707684,162.25233296825434,15.126564243635935,-53.0791458217261
uhi_20210122_111150_1_00171,2780616.613216843,539468.4141063853,5695516.340829214,2.5765247505143565,5.714786174027936,150.43850035181237,162.27001752288857,15.076759155681243,-52.869624584625846
uhi_20210122_111150_1_00172,2780616.6684549167,539468.4488421007,5695516.306619112,2.5425727560941676,5.508149351242187,150.39757578657967,162.0722986245122,15.057879751632285,-52.82911245478159
uhi_20210122_111150_1_00173,2780616.7255684393,539468.4854032588,5695516.269709737,2.5884468875233564,5.126778053710275,150.42366687248762,161.67782021950077,15.085795488948825,-52.8854577979014
uhi_20210122_111150_1_00174,2780616.7836995632,539468.5279918553,5695516.231788061,2.612294244367413,4.747268275465242,150.33060087242305,161.3110748677957,15.139939090282983,-52.82186092192383
uhi_20210122_111150_1_00175,2780616.847807939,539468.5695796262,5695516.193087202,2.851485122065638,4.386079940545589,150.2443096403155,160.94221484138407,15.394994636962267,-52.83697826219642
uhi_20210122_111150_1_00176,2780616.9193931897,539468.6078476622,5695516.155885816,3.2857547473343263,4.213087726133926,150.15301520828604,160.74569337309467,15.83847504749948,-52.90719206915893
uhi_20210122_111150_1_00177,2780616.9880709127,539468.6514366182,5695516.125484531,3.343543032760614,4.146531328676938,149.9352228199775,160.7170682905465,15.978301391915757,-52.72339120765207
uhi_20210122_111150_1_00178,2780617.0624378454,539468.6898176285,5695516.095961747,3.4708133564897707,3.986443878306931,149.68338402083455,160.5941140074232,16.195149417688242,-52.53652025633407
uhi_20210122_111150_1_00179,2780617.135920596,539468.7274293164,5695516.066699127,3.5004791684778715,3.8456974153703123,149.47142378102683,160.4921411414761,16.304228484204888,-52.35293785897683
uhi_20210122_111150_1_00180,2780617.20927922,539468.7635198546,5695516.0389059335,3.5215099156750997,3.7946276418897944,149.28180799203534,160.47763674980897,16.397996958863562,-52.182235773248664
uhi_20210122_111150_1_00181,2780617.2787441444,539468.8019087992,5695516.0129660135,3.377465680945786,3.782210796340594,149.09689264492778,160.5178439247469,16.3349709381547,-51.95615893202394
uhi_20210122_111150_1_00182,2780617.348809398,539468.8365393565,5695515.981887836,3.4575286432073744,3.706083000202951,148.94114923618375,160.46550215951598,16.470315224000785,-51.839596285745
uhi_20210122_111150_1_00183,2780617.409303639,539468.871002251,5695515.95108269,3.4020144516182733,3.5988404824598903,148.74650372125566,160.40336879071185,16.49247712138286,-51.64030852391596
uhi_20210122_111150_1_00184,2780617.462519608,539468.9031890164,5695515.914101156,3.4474097349990105,3.476030032952393,148.5123675895069,160.3241083489873,16.624764416482126,-51.43928410814441
uhi_20210122_111150_1_00185,2780617.511665993,539468.940970426,5695515.871675316,3.4982557930319036,3.242326045529196,148.2509377985433,160.13785155428693,16.77035073464121,-51.22061622950003
uhi_20210122_111150_1_00186,2780617.560735899,539468.9778085701,5695515.829378697,3.7908928063423484,3.1558156564907334,148.03556854757335,160.06616712632444,17.127984929305406,-51.123468119401956
uhi_20210122_111150_1_00187,2780617.6141177774,539469.0163978568,5695515.794723648,4.14691361348165,3.200435903525022,147.8685701535449,160.1100271085762,17.5291306009024,-51.086912119444236
uhi_20210122_111150_1_00188,2780617.673892403,539469.0532682581,5695515.768509279,4.468429360762022,3.4076430581569865,147.69213040707447,160.32503753665668,17.90595641435178,-51.01587248623322
uhi_20210122_111150_1_00189,2780617.7395456666,539469.0868894841,5695515.752346553,4.603812158134561,3.626511889539135,147.53292208341097,160.56867952768502,18.101545853307666,-50.89283988438065
uhi_20210122_111150_1_00190,2780617.808557014,539469.115877575,5695515.743406204,4.476940996711222,3.7615476741536833,147.37551536149394,160.75498218181139,18.04679477752881,-50.68614772640604
uhi_20210122_111150_1_00191,2780617.879918696,539469.147689691,5695515.737519031,4.022436696891406,3.6876776921781356,147.2468350898139,160.7564538302454,17.665981719284584,-50.41006892636072
uhi_20210122_111150_1_00192,2780617.9545329697,539469.1801527606,5695515.727308387,3.5701394209757717,3.5093274043191296,147.06303825799066,160.66313266865865,17.30653042001536,-50.08796705660726
uhi_20210122_111150_1_00193,2780618.0218319725,539469.2055162583,5695515.718074044,3.1623097308743184,3.663358261318288,146.93974507572838,160.88870590680747,16.972149112821462,-49.819783704115494
uhi_20210122_111150_1_00194,2780618.081886097,539469.2373896389,5695515.701396619,2.726332503365406,3.670594299992038,146.74951351326996,160.98220078262025,16.633632130383486,-49.48762770115172
uhi_20210122_111150_1_00195,2780618.1378654204,539469.2716116987,5695515.673189187,2.5991473111584504,3.5096520153263384,146.45580462316505,160.89897196239252,16.62398028048122,-49.169082168228684
uhi_20210122_111150_1_00196,2780618.180020228,539469.3052664881,5695515.633412721,2.7685098325880104,3.407917005994785,146.17441107252918,160.84427209192256,16.89041003396719,-48.960713223332206
uhi_20210122_111150_1_00197,2780618.2177708293,539469.3399562052,5695515.589861105,3.2141718357147955,3.316413975912912,145.8334840726756,160.78562555817717,17.440325577501987,-48.78962487914239
uhi_20210122_111150_1_00198,2780618.250670695,539469.3741402902,5695515.545759049,3.7192018780263107,3.231539806625517,145.41876657147938,160.74349830819904,18.07398857623953,-48.56787953321161
uhi_20210122_111150_1_00199,2780618.2866970547,539469.4021807658,5695515.507577527,4.156285601971207,3.176374704936581,144.94597563860188,160.7517467440071,18.66560799198313,-48.26421275525216
uhi_20210122_111150_1_00200,2780618.3233604697,539469.4183314365,5695515.478217884,4.324367143650416,3.286851469592757,144.63925505656852,160.91941290746277,18.94364372751389,-48.015611383900186
uhi_20210122_111150_1_00201,2780618.3641756712,539469.427617078,5695515.459651484,4.12199699439274,3.4333791609814015,144.4708332162095,161.13229012083366,18.81963151228949,-47.771095138224595
uhi_20210122_111150_1_00202,2780618.4077632977,539469.4288289127,5695515.445819906,3.6814582115554235,3.5515681002274455,144.44293544286836,161.3073310826123,18.415688815623195,-47.586225921419285
uhi_20210122_111150_1_00203,2780618.4505747915,539469.4259733561,5695515.43358562,3.0887573447173784,3.5096443919651494,144.3765671856269,161.3431064246093,17.878445059059445,-47.32443348671813
uhi_20210122_111150_1_00204,2780618.486244442,539469.4126801451,5695515.42073421,2.621663785315668,3.6892171805184444,144.41538632461348,161.5629359725543,17.423838050914316,-47.19730450812043
uhi_20210122_111150_1_00205,2780618.5163413268,539469.4032042547,5695515.404542455,2.321849501486674,3.7599796615175265,144.41152356943755,161.6649030514036,17.141743993088784,-47.09148919352792
uhi_20210122_111150_1_00206,2780618.540163177,539469.3885367586,5695515.392160078,2.3877028767906094,4.106338163639968,144.4182199526411,162.00716195099304,17.206234617282643,-47.10531230136913
uhi_20210122_111150_1_00207,2780618.5696372455,539469.3744239834,5695515.379027244,2.8302675891846145,4.144038287210891,144.3587657815408,162.0170047635,17.65005939065458,-47.189179044073825
uhi_20210122_111150_1_00208,2780618.6002109284,539469.3598030964,5695515.37232039,3.2312995391327446,4.038834205725374,144.25010946733892,161.8968731651747,18.070540065792795,-47.21964407755743
uhi_20210122_111150_1_00209,2780618.634621227,539469.3337618589,5695515.368845404,3.5920790610628153,3.9174262705219873,144.1695440534594,161.7560834391785,18.441402576934827,-47.26693136692761
uhi_20210122_111150_1_00210,2780618.668555159,539469.3056762709,5695515.365383687,3.5173390443182786,3.880784686528411,144.07684914671285,161.7493974815778,18.404597558480756,-47.154223590786685
uhi_20210122_111150_1_00211,2780618.694114087,539469.2790802238,5695515.356832489,2.8803980108046954,3.896830991861775,143.97786630528662,161.85525011893125,17.836961996482263,-46.84768344193377
uhi_20210122_111150_1_00212,2780618.718953799,539469.2431285584,5695515.338134379,2.3450182457610547,4.028851200833418,143.87909458702447,162.06607918413513,17.366734932931482,-46.571772928747066
uhi_20210122_111150_1_00213,2780618.7354613575,539469.211248071,5695515.321155013,1.6651886472890376,4.441117163240665,143.76100413547337,162.57519858514596,16.767448279121812,-46.22689858498923
uhi_20210122_111150_1_00214,2780618.7530677333,539469.1782147893,5695515.2953084,1.416493740626369,4.821050636577572,143.79338625434605,162.97181704463154,16.520883934908763,-46.17120039314844
uhi_20210122_111150_1_00215,2780618.772914156,539469.1495383057,5695515.2683350025,1.6142584801871627,5.064884272741103,143.75845754602807,163.20898916436795,16.724971140398452,-46.19097287689716
uhi_20210122_111150_1_00216,2780618.789417205,539469.1172652965,5695515.251215514,2.0880844676394266,5.400848128618084,143.60709074863934,163.54457179361685,17.238424940389603,-46.17501673276669
uhi_20210122_111150_1_00217,2780618.808687093,539469.0849432247,5695515.243595764,2.598378228018993,5.463398188026192,143.19765716534312,163.66577562921705,17.880824230792786,-45.92520071125365
uhi_20210122_111150_1_00218,2780618.8291105255,539469.0454838445,5695515.2458826685,2.9172499933983778,5.405378224737753,142.55001231244094,163.74361468184526,18.42567120628895,-45.389796364164255
uhi_20210122_111150_1_00219,2780618.8507984304,539469.000700608,5695515.25061835,2.913692927999055,5.3204874887090625,141.76764021325246,163.86224147160436,18.70827669195356,-44.62656317526008
uhi_20210122_111150_1_00220,2780618.8729941156,539468.9553328501,5695515.254643568,2.4837953966006827,5.194986689706237,140.8805042192219,164.01234706935637,18.615811088452194,-43.6357182560613
uhi_20210122_111150_1_00221,2780618.892743662,539468.9059953601,5695515.256769045,1.8692228962450568,5.27814345772491,139.97812652889974,164.39957658218148,18.34896230968862,-42.56872611502656
uhi_20210122_111150_1_00222,2780618.9100028505,539468.8562501761,5695515.255550465,1.3186186253388306,5.480082275915621,139.07858088431306,164.9035678659835,18.13776822350181,-41.52407558502937
uhi_20210122_111150_1_00223,2780618.9272213033,539468.8166245532,5695515.2491697185,0.9389072236302156,5.573976541585366,138.27799072143938,165.25933424495693,18.050956863397584,-40.6303278631798
uhi_20210122_111150_1_00224,2780618.9358986854,539468.7779754174,5695515.240699545,0.802246914156784,5.788423709940485,137.49753578369683,165.71386362818177,18.188876941231303,-39.820368680645956
uhi_20210122_111150_1_00225,2780618.942245025,539468.745432315,5695515.226524477,0.9606835108604586,5.867848310741241,136.76650665254593,165.99802030718598,18.592484351412477,-39.1359654126077
uhi_20210122_111150_1_00226,2780618.940585025,539468.7084414914,5695515.209193587,1.2719956865495443,6.091326945332126,136.04637814380993,166.4151134894695,19.139442062592106,-38.493931625684326
uhi_20210122_111150_1_00227,2780618.946001305,539468.6845496286,5695515.184627576,1.5694198687075687,5.857084014243352,135.32293407396193,166.3764951259043,19.669528856379845,-37.85164838120113
uhi_20210122_111150_1_00228,2780618.9453905006,539468.6522482844,5695515.162093778,1.6605941846320198,5.932287629482861,134.57969040291258,166.67677012442786,20.0051085998464,-37.126929721038465
uhi_20210122_111150_1_00229,2780618.9526723335,539468.6205298433,5695515.139088206,1.617300355968964,5.7315075278143,133.80174949641906,166.72454913061785,20.21654322741585,-36.33990685312808
uhi_20210122_111150_1_00230,2780618.958580013,539468.5912122815,5695515.119479187,1.3467509581122172,5.449127002108327,133.1108061968284,166.68514900063425,20.175158830259278,-35.58485095411702
uhi_20210122_111150_1_00231,2780618.967568766,539468.5578364994,5695515.106298552,1.1213250443202958,5.233793733747188,132.50185110637653,166.68601341597554,20.149488693151174,-34.919878636237456
uhi_20210122_111150_1_00232,2780618.978614656,539468.5227075052,5695515.101932776,1.0131142013306746,5.0860689803950025,131.93695598022902,166.73297117967965,20.22230317242288,-34.3254034804907
uhi_20210122_111150_1_00233,2780618.992703331,539468.4886082356,5695515.097917124,1.043656036876053,5.028353139588356,131.4816762116119,166.82412911586655,20.394576081157624,-33.873041857829115
uhi_20210122_111150_1_00234,2780619.006924178,539468.4678970671,5695515.09648351,0.8707666520762244,5.023546714722359,131.2537731685427,166.91035953008065,20.297209087265877,-33.600300594348894
uhi_20210122_111150_1_00235,2780619.024651264,539468.4414662032,5695515.093123967,0.8813578004787384,5.307315964996289,131.2053219192666,167.2110878143744,20.323558052250668,-33.54922145175887
uhi_20210122_111150_1_00236,2780619.046763421,539468.4202432279,5695515.089720135,0.9064613640262595,5.4223534318797695,130.97503567677308,167.40242711842268,20.419820849661853,-33.31971681496074
uhi_20210122_111150_1_00237,2780619.063686373,539468.3927846975,5695515.0900657745,0.8773280355736295,5.714822027780271,130.5789391304832,167.83333714703488,20.514408263173287,-32.90614761585083
uhi_20210122_111150_1_00238,2780619.0785860424,539468.363118002,5695515.089130117,0.7827678167830594,5.999828689687574,129.8767680397165,168.36803782537783,20.636863864592915,-32.16679843118406
uhi_20210122_111150_1_00239,2780619.0968560926,539468.3365902463,5695515.0841614045,0.6928064684187188,6.027033236284176,129.0223347350622,168.69947152440525,20.80540287691768,-31.276042532704654
uhi_20210122_111150_2_00000,2780619.1079098717,539468.3011961563,5695515.077997965,0.48108408343946735,6.250163758936734,128.10952101096302,169.26148559928853,20.867307307510696,-30.297170216545346
uhi_20210122_111150_2_00001,2780619.1211636434,539468.2767168225,5695515.070173348,0.2994067911892092,6.1029604349517195,127.13864535077354,169.4753899148277,20.96931268927987,-29.267388467528754
uhi_20210122_111150_2_00002,2780619.126293238,539468.2330669662,5695515.0637735035,0.30213290428438055,6.363681222215546,126.24370662587935,170.06289964814778,21.22588195783122,-28.346570862315318
uhi_20210122_111150_2_00003,2780619.1351166884,539468.2056571463,5695515.05624499,0.31653627935246664,6.047392934352361,125.25547040728534,170.11117564207422,21.51414048214385,-27.331573781492214
uhi_20210122_111150_2_00004,2780619.14631035,539468.1696913965,5695515.048307155,0.5449154679704158,5.844093433308611,124.25089387599814,170.2702170469607,22.0116911326526,-26.334085218875515
uhi_20210122_111150_2_00005,2780619.1555679715,539468.1366620327,5695515.04298289,0.6123369650053154,5.576917475302353,123.15120010841996,170.41882523790954,22.369106845439866,-25.204025579270894
uhi_20210122_111150_2_00006,2780619.1643989556,539468.0991520077,5695515.040368285,0.5899849442029244,5.549168554059804,121.89806983849724,170.88142983056514,22.669502200119144,-23.889601046411908
uhi_20210122_111150_2_00007,2780619.1770510413,539468.0637963344,5695515.037997495,0.5341654310841614,5.673448612522822,120.57481843553299,171.53581314376035,22.943671653830606,-22.4887403488671
uhi_20210122_111150_2_00008,2780619.1874103053,539468.0289874004,5695515.0365292635,0.3167224311014862,5.99721278245172,119.21290858037251,172.4246636397859,23.054835547980566,-21.016765544535506
uhi_20210122_111150_2_00009,2780619.2079721093,539468.002376257,5695515.032014221,0.23491436780919192,6.176458040096833,117.81841005773732,173.18298718433414,23.29419818695261,-19.528385752744402
uhi_20210122_111150_2_00010,2780619.2207883527,539467.9762796552,5695515.031281463,0.03368350456714506,6.524588468436394,116.43374649984243,174.12091569270214,23.398687273392458,-18.032015652224104
uhi_20210122_111150_2_00011,2780619.2351157423,539467.9497457328,5695515.028659965,-0.009987228380465656,6.842169501477938,115.07705101848364,175.0173776522051,23.63995300104289,-16.580768429137148
uhi_20210122_111150_2_00012,2780619.2458497826,539467.9340592927,5695515.023785595,-0.09451162504036126,6.766756941458977,113.81276433244047,175.49061084426393,23.80888549813785,-15.220025599504435
uhi_20210122_111150_2_00013,2780619.2570132436,539467.91212189,5695515.018039697,-0.0538935964906099,6.774175631409548,112.6359169556009,176.0111175677494,24.07434964464635,-13.959432411756307
uhi_20210122_111150_2_00014,2780619.266236356,539467.8962496201,5695515.012021659,-0.05178517681019653,6.532564769170802,111.5143326569899,176.2656682505695,24.281157336643176,-12.750556724508314
uhi_20210122_111150_2_00015,2780619.2737061568,539467.8789424164,5695515.00689685,-0.08874313703286123,6.326194396340778,110.43033319670165,176.54505143233666,24.432976910720058,-11.575988527514863
uhi_20210122_111150_2_00016,2780619.286889174,539467.8577899475,5695514.998046715,0.04304167087372382,6.0674179155107515,109.3177840414776,176.7853941910249,24.748781202003162,-10.377674908190993
uhi_20210122_111150_2_00017,2780619.298870724,539467.8435398438,5695514.98790883,0.06277528152478959,5.69491901147062,108.24001812613194,176.90405194827628,24.93774934891459,-9.206316076431264
uhi_20210122_111150_2_00018,2780619.2963899914,539467.8326047232,5695514.984093962,-0.33085207742041556,5.487393436087263,107.39092689966822,177.09627153204914,24.671525048924455,-8.258198156073677
uhi_20210122_111440_1_00000,2780616.871137945,539468.2253998308,5695515.807238486,4.550327870650246,-5.033012802784871,-25.024112462621574,-161.1440258838218,-6.494355988117627,125.18648911349347
uhi_20210122_111440_1_00001,2780616.843821332,539468.2115844274,5695515.7865668405,4.581051635950411,-5.079276413844694,-24.946433645122255,-161.1766929904239,-6.4327025337647115,125.12172515887003
uhi_20210122_111440_1_00002,2780616.815076391,539468.1950973177,5695515.765314608,4.589228015882387,-5.177621827605432,-24.882962308925556,-161.2626272037974,-6.396771727427042,125.05868595917539
uhi_20210122_111440_1_00003,2780616.7824550467,539468.1769321754,5695515.7472494375,4.66457958913626,-5.213745094577438,-24.738359260652118,-161.27477848788467,-6.2659790510706195,124.94771510678513
uhi_20210122_111440_1_00004,2780616.74823284,539468.1594638978,5695515.731058164,4.824856591151604,-5.014703601061569,-24.578938528515415,-161.05488156080145,-6.055062289369176,124.86940954377381
uhi_20210122_111440_1_00005,2780616.7096058438,539468.1364689353,5695515.7186493445,4.917128239331693,-4.831766118592417,-24.48318424464185,-160.8600534978353,-5.934126145041046,124.82679180239174
uhi_20210122_111440_1_00006,2780616.6682971725,539468.1068701353,5695515.711403308,4.856128549468719,-4.747546569764134,-24.512752388496402,-160.78007804845626,-6.00607358147322,124.84051830680497
uhi_20210122_111440_1_00007,2780616.62706733,539468.0790165924,5695515.705760967,4.857431745568324,-4.503942721945827,-24.670608847358114,-160.567986053388,-6.075566824765731,125.0050554659753
uhi_20210122_111440_1_00008,2780616.5860583424,539468.0513508022,5695515.702674521,4.883736890572425,-4.11112449585704,-24.85225452146058,-160.2139663292209,-6.135401080292577,125.21190727381205
uhi_20210122_111440_1_00009,2780616.543698208,539468.0164431568,5695515.703309786,4.7274905876935405,-3.8109300008301554,-25.076627256609303,-159.9527542261118,-6.381423326646198,125.38780356480771
uhi_20210122_111440_1_00010,2780616.501478737,539467.9813324189,5695515.704934618,4.609446977240047,-3.3023507265304195,-25.24867336047407,-159.47740914670447,-6.57584031412892,125.54352998666448
uhi_20210122_111440_1_00011,2780616.4625136824,539467.9456269807,5695515.7089161575,4.452830706660751,-2.6254443226881516,-25.35325042690293,-158.82136152451102,-6.783340831378825,125.63373986210193
uhi_20210122_111440_1_00012,2780616.423466104,539467.9113451522,5695515.71392967,4.381593333657688,-1.945577689458632,-25.443524460694732,-158.16305845136188,-6.905135644233821,125.73944353730013
uhi_20210122_111440_1_00013,2780616.3867210303,539467.8766829025,5695515.720732374,4.22002451625098,-1.2641882276356502,-25.531789630787134,-157.49842693962435,-7.109528121901228,125.80684706149589
uhi_20210122_111440_1_00014,2780616.346532568,539467.8433593602,5695515.730211236,4.188303458070127,-0.8330077720529386,-25.551092478448556,-157.07414361632917,-7.158752094282762,125.84164484200164
uhi_20210122_111440_1_00015,2780616.3049996514,539467.8092282441,5695515.7432992,4.141585083526333,-0.47027899559078956,-25.495117926292224,-156.7026185807732,-7.189563865227359,125.79608663502195
uhi_20210122_111440_1_00016,2780616.2638400462,539467.7747343964,5695515.758259745,4.075523751642354,-0.039072749312034825,-25.42491923551082,-156.25963193411573,-7.234238466422311,125.73348043281062
uhi_20210122_111440_1_00017,2780616.2198221725,539467.7381205318,5695515.776765808,4.020755027678471,0.3372158263250875,-25.261666394465525,-155.85411050692463,-7.229375043953719,125.58534858470799
uhi_20210122_111440_1_00018,2780616.1757463943,539467.7019304576,5695515.796412927,3.997881066915714,0.8279440318505955,-25.08149828388215,-155.33394322163406,-7.191790729049787,125.44158938191192
uhi_20210122_111440_1_00019,2780616.129876143,539467.6513696066,5695515.823523224,3.499784629484031,0.6874796439457508,-24.932946825226306,-155.41883747819153,-7.5807951114454655,125.08720438501621
uhi_20210122_111440_1_00020,2780616.1009194287,539467.6431635418,5695515.836097235,4.24227618546581,2.8167138576479513,-24.560762799186634,-153.28338265087794,-6.823400521561241,125.19948271444964
uhi_20210122_111440_1_00021,2780616.06436075,539467.608983655,5695515.860968062,4.201859361882789,3.701484645864058,-24.21051339533716,-152.34197406977114,-6.747487419286302,124.91768120517263
uhi_20210122_111440_1_00022,2780616.024352687,539467.5702351094,5695515.890559315,4.084164011924106,4.309288287201157,-23.752984010215755,-151.65173953848492,-6.686500194599624,124.48126788280713
uhi_20210122_111440_1_00023,2780615.9822757794,539467.530802184,5695515.922126031,3.951930654748841,4.751854282378716,-23.36462721814941,-151.13752651852505,-6.6594720082182395,124.08878512285497
uhi_20210122_111440_1_00024,2780615.9441709784,539467.4940562946,5695515.953888854,3.741014401465653,5.274920965830737,-23.063791063285475,-150.5548906312703,-6.738054366566614,123.7403645156884
uhi_20210122_111440_1_00025,2780615.9017819236,539467.457243832,5695515.985191055,3.607025070828405,5.580351475751641,-22.883511976795788,-150.21328429859682,-6.790525831850349,123.52553794205284
uhi_20210122_111440_1_00026,2780615.8636685875,539467.4220408435,5695516.017037951,3.3686639205559055,6.026250330164006,-22.802031425701667,-149.74276156035344,-6.977127889076556,123.354352928514
uhi_20210122_111440_1_00027,2780615.8258779123,539467.3871664605,5695516.048998114,3.170290070005009,6.382649533273529,-22.841564439358393,-149.38335295014582,-7.174652873806622,123.30701778671121
uhi_20210122_111440_1_00028,2780615.786568477,539467.3481118355,5695516.0831907075,2.89415261624087,6.546310974513827,-22.95813071258288,-149.22253224618822,-7.464277478435941,123.2794248946866
uhi_20210122_111440_1_00029,2780615.7430187035,539467.3091364483,5695516.116974516,2.778127106043437,6.825306215596974,-23.121344268963664,-148.96527867655985,-7.6377742641074065,123.38123374099405
uhi_20210122_111440_1_00030,2780615.693769188,539467.2656974561,5695516.156505432,2.6766752594448615,7.05894366581224,-23.181436750018953,-148.73633783544835,-7.754954497357518,123.39312784077363
uhi_20210122_111440_1_00031,2780615.639781797,539467.218111142,5695516.200509623,2.5794061372758286,7.158487427330126,-23.16604376019744,-148.62789201919276,-7.83411950209138,123.33187590614097
uhi_20210122_111440_1_00032,2780615.584123882,539467.1707930082,5695516.244883742,2.543652684342834,7.168310621527758,-23.107892527434153,-148.60569608863693,-7.841044867249582,123.25997602713501
uhi_20210122_111440_1_00033,2780615.5293096676,539467.1246491848,5695516.286364205,2.5021392885363403,7.010415267698187,-23.086033292374783,-148.75594251973357,-7.863935978889537,123.21209439199953
uhi_20210122_111440_1_00034,2780615.4770659576,539467.0809202625,5695516.325691454,2.4721216400523955,6.8564747391440966,-23.137869268043236,-148.91556967501413,-7.907413544650973,123.23831941836794
uhi_20210122_111440_1_00035,2780615.4271455784,539467.038860941,5695516.363766877,2.4471863350625487,6.68088994850575,-23.250828376588483,-149.10747025016627,-7.97119682794226,123.32275770662338
uhi_20210122_111440_1_00036,2780615.377955944,539466.997793809,5695516.401488481,2.4501511626397368,6.396862685837044,-23.453723061381886,-149.42461194090257,-8.045507962949598,123.50048834042975
uhi_20210122_111440_1_00037,2780615.330497714,539466.958666982,5695516.437223378,2.4938925432138226,6.250462018302375,-23.71830655402453,-149.61883547048873,-8.112751461675467,123.7610246516589
uhi_20210122_111440_1_00038,2780615.283764257,539466.9203180284,5695516.472277736,2.5629527434655084,6.242878028349683,-24.0274104048269,-149.68527177297474,-8.179057107951893,124.08075354727816
uhi_20210122_111440_1_00039,2780615.237536316,539466.881336162,5695516.507361461,2.5761727713248352,6.312372357699993,-24.41068497782252,-149.68500412317266,-8.325143626446602,124.44357865304613
uhi_20210122_111440_1_00040,2780615.1892325226,539466.8425177453,5695516.5443879645,2.6436080894925196,6.444838166238689,-24.89480465933862,-149.64561297868732,-8.46630645680959,124.93004089022033
uhi_20210122_111440_1_00041,2780615.14325944,539466.8033008529,5695516.579435998,2.563266181293634,6.599803482098918,-25.426953979714817,-149.58320799803175,-8.754181700322324,125.3868089793485
uhi_20210122_111440_1_00042,2780615.0952453194,539466.7636877635,5695516.612656941,2.4986567667553756,6.690284569268419,-25.975593654473798,-149.59080001055216,-9.032775441141844,125.86494373166478
uhi_20210122_111440_1_00043,2780615.045787716,539466.7222510139,5695516.646289592,2.442420721218002,6.6713987723428705,-26.50325758224217,-149.7054449213118,-9.292496045916883,126.32453709789222
uhi_20210122_111440_1_00044,2780614.994215235,539466.6794601368,5695516.680137336,2.4487048455829448,6.6475360601563205,-26.882586066433444,-149.80302674061014,-9.438162502545433,126.67888777375886
uhi_20210122_111440_1_00045,2780614.943615725,539466.633255837,5695516.714407711,2.3828539552163064,6.597956917083077,-27.175426248599297,-149.90398418639276,-9.61080822433857,126.91555132321523
uhi_20210122_111440_1_00046,2780614.8928412287,539466.5859285392,5695516.7470653625,2.363330901102786,6.472329052436994,-27.36846090274576,-150.0651186363367,-9.701939970302938,127.08052626049748
